// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3CC
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
02114						-9.721055	0.652264	-1.369443	0.092407	-0.031361	0.025514	-0.023712	-0.004999	-0.001782	-0.517168	0.417215	-0.628899	-0.403677	151.295527	80.870818	-137.478804	-0.116937	-0.107233	-0.987333	-0.942310	0.325953	0.076204	0.313653	0.939285	-0.139163			
02115						-9.751694	0.635728	-1.392693	0.104424	-0.054690	0.057743	-0.007080	-0.007391	0.001992	-0.517290	0.417005	-0.629063	-0.403481	151.306169	80.867458	-137.508534	-0.117036	-0.107211	-0.987324	-0.942079	0.326620	0.076206	0.314309	0.939056	-0.139228			
02116						-9.721194	0.652623	-1.368283	0.092810	-0.029580	0.025516	0.016725	-0.002661	0.002216	-0.517319	0.416946	-0.629116	-0.403423	151.310298	80.865578	-137.515991	-0.117074	-0.107218	-0.987319	-0.942012	0.326812	0.076211	0.314496	0.938988	-0.139262			
02117						-9.729533	0.751522	-1.352044	0.005922	0.018772	0.039025	0.025382	-0.006909	0.000592	-0.517286	0.416998	-0.629073	-0.403478	151.303847	80.866405	-137.511832	-0.117055	-0.107217	-0.987321	-0.942072	0.326637	0.076220	0.314323	0.939049	-0.139241			
02118						-9.723031	0.855258	-1.283420	-0.071103	0.116484	0.030957	0.011527	-0.004731	0.000369	-0.517315	0.416954	-0.629106	-0.403436	151.307202	80.866076	-137.517044	-0.117069	-0.107210	-0.987320	-0.942023	0.326778	0.076214	0.314463	0.939001	-0.139250			
02119						-9.733107	0.826956	-1.300255	-0.049004	0.091946	0.041095	-0.012303	-0.005231	-0.003731	-0.517148	0.417250	-0.628881	-0.403695	151.301445	80.870419	-137.467564	-0.116921	-0.107261	-0.987332	-0.942341	0.325866	0.076193	0.313565	0.939312	-0.139177			
02120						-9.724346	0.660048	-1.343624	0.093507	-0.004175	0.025765	-0.024583	-0.003696	-0.005292	-0.517109	0.417320	-0.628831	-0.403750	151.303571	80.871134	-137.453044	-0.116885	-0.107282	-0.987334	-0.942412	0.325661	0.076181	0.313364	0.939380	-0.139169			
02121						-9.682722	0.569175	-1.358113	0.169511	-0.051199	-0.020232	-0.005882	-0.001303	-0.008476	-0.517136	0.417302	-0.628873	-0.403668	151.339571	80.869298	-137.426864	-0.116860	-0.107357	-0.987329	-0.942362	0.325823	0.076109	0.313523	0.939316	-0.139244			
02122						-9.687634	0.591803	-1.393061	0.137403	-0.075527	-0.008784	0.022724	-0.000195	-0.002349	-0.517179	0.417247	-0.628935	-0.403574	151.365580	80.867440	-137.415612	-0.116862	-0.107401	-0.987324	-0.942282	0.326066	0.076061	0.313763	0.939226	-0.139307			
02123						-9.755625	0.709205	-1.339367	0.051274	0.021501	0.059800	0.031075	0.000592	-0.003179	-0.517223	0.417196	-0.629007	-0.403458	151.405112	80.864490	-137.392600	-0.116856	-0.107483	-0.987316	-0.942194	0.326338	0.075989	0.314031	0.939123	-0.139404			
02124						-9.756226	0.776249	-1.311541	-0.003397	0.070381	0.061606	0.025689	-0.000943	-0.001911	-0.517273	0.417131	-0.629073	-0.403358	151.430152	80.862887	-137.384048	-0.116861	-0.107519	-0.987311	-0.942104	0.326609	0.075942	0.314300	0.939024	-0.139462			
02125						-9.728533	0.800820	-1.264873	-0.014867	0.120651	0.029608	0.011315	0.000037	-0.000395	-0.517377	0.416937	-0.629256	-0.403140	151.457949	80.856268	-137.397054	-0.116969	-0.107570	-0.987293	-0.941870	0.327284	0.075929	0.314958	0.938783	-0.139599			
02126						-9.641163	0.806409	-1.256169	-0.027669	0.121870	-0.057450	-0.000777	0.001034	-0.005072	-0.517373	0.416954	-0.629267	-0.403110	151.481060	80.854528	-137.375110	-0.116950	-0.107635	-0.987288	-0.941867	0.327304	0.075887	0.314975	0.938769	-0.139656			
02127						-9.689480	0.792496	-1.309448	-0.025934	0.072429	-0.003365	-0.030089	-0.000739	-0.006347	-0.517178	0.417267	-0.629048	-0.403378	151.476270	80.856091	-137.321863	-0.116830	-0.107725	-0.987292	-0.942199	0.326348	0.075885	0.314026	0.939091	-0.139626			
02128						-9.701740	0.704794	-1.331888	0.051274	0.024435	0.005214	-0.036934	0.004867	-0.003128	-0.517082	0.417379	-0.629000	-0.403459	151.479075	80.851894	-137.299486	-0.116841	-0.107820	-0.987281	-0.942307	0.326030	0.075913	0.313698	0.939191	-0.139693			
02129						-9.734544	0.628638	-1.361034	0.118660	-0.023872	0.035881	-0.039591	0.000582	-0.004356	-0.516948	0.417530	-0.628915	-0.403608	151.461827	80.847938	-137.286511	-0.116867	-0.107892	-0.987270	-0.942471	0.325538	0.075988	0.313195	0.939353	-0.139730			
02130						-9.707681	0.533387	-1.428117	0.184482	-0.120441	0.011495	-0.020019	0.001675	-0.004025	-0.516899	0.417595	-0.628891	-0.403641	151.471659	80.845592	-137.266828	-0.116859	-0.107960	-0.987263	-0.942527	0.325377	0.075983	0.313030	0.939401	-0.139778			
02131						-9.716225	0.557554	-1.359776	0.184330	-0.046669	0.012216	0.012160	0.002966	-0.000759	-0.516876	0.417609	-0.628921	-0.403610	151.491805	80.840855	-137.248120	-0.116884	-0.108053	-0.987250	-0.942518	0.325404	0.075973	0.313046	0.939381	-0.139877			
02132						-9.725121	0.723910	-1.316159	0.042270	0.050309	0.027535	0.023475	0.003004	-0.001154	-0.516908	0.417555	-0.628994	-0.403510	151.519810	80.837053	-137.235267	-0.116908	-0.108124	-0.987239	-0.942434	0.325655	0.075936	0.313289	0.939286	-0.139972			
02133						-9.763380	0.738298	-1.352517	0.021987	0.026915	0.071480	0.011221	0.000306	0.001162	-0.517083	0.417249	-0.629266	-0.403177	151.558955	80.828982	-137.259498	-0.117056	-0.108169	-0.987217	-0.942074	0.326702	0.075906	0.314315	0.938917	-0.140146			
02134						-9.717140	0.766875	-1.356938	-0.011602	0.027558	0.028618	0.004540	-0.001391	-0.000903	-0.517089	0.417234	-0.629291	-0.403147	151.567890	80.827317	-137.254995	-0.117068	-0.108198	-0.987212	-0.942049	0.326776	0.075898	0.314386	0.938888	-0.140183			
02135						-9.709442	0.735444	-1.344604	0.020876	0.028082	0.016905	-0.008680	-0.002519	-0.000544	-0.516981	0.417406	-0.629173	-0.403292	151.565861	80.827823	-137.225295	-0.117006	-0.108253	-0.987214	-0.942230	0.326254	0.075899	0.313866	0.939063	-0.140172			
02136						-9.711747	0.675989	-1.349405	0.075820	0.004436	0.015340	-0.006138	-0.004732	0.000073	-0.516973	0.417410	-0.629169	-0.403305	151.559980	80.827579	-137.229591	-0.117017	-0.108247	-0.987213	-0.942238	0.326229	0.075915	0.313840	0.939073	-0.140168			
02137						-9.719526	0.707534	-1.361099	0.043199	0.005046	0.027053	-0.004327	-0.003375	0.001666	-0.516997	0.417371	-0.629213	-0.403244	151.575100	80.825767	-137.224290	-0.117030	-0.108279	-0.987208	-0.942183	0.326391	0.075893	0.313998	0.939013	-0.140216			
02138						-9.732408	0.687571	-1.355249	0.065516	0.005499	0.037434	-0.000752	-0.003196	-0.001194	-0.516999	0.417367	-0.629222	-0.403233	151.578878	80.825095	-137.221933	-0.117034	-0.108291	-0.987206	-0.942175	0.326415	0.075889	0.314020	0.939003	-0.140231			
02139						-9.712496	0.743758	-1.320192	0.020867	0.053447	0.017133	-0.001175	-0.004660	-0.001012	-0.516719	0.417834	-0.628860	-0.403672	151.552886	80.831444	-137.157762	-0.116832	-0.108348	-0.987224	-0.942688	0.324927	0.075901	0.312552	0.939512	-0.140100			
02140						-9.717651	0.692413	-1.302161	0.075660	0.054283	0.015798	-0.005809	-0.003001	0.001449	-0.516704	0.417835	-0.628864	-0.403684	151.545815	80.829964	-137.163422	-0.116862	-0.108354	-0.987220	-0.942693	0.324906	0.075930	0.312526	0.939519	-0.140113			
02141						-9.701988	0.704437	-1.330270	0.053772	0.030468	0.005184	0.001059	-0.001839	0.000399	-0.516698	0.417842	-0.628879	-0.403662	151.559212	80.828030	-137.151424	-0.116863	-0.108401	-0.987214	-0.942686	0.324930	0.075913	0.312546	0.939505	-0.140160			
02142						-9.696295	0.688026	-1.375993	0.054349	-0.017938	0.004726	0.010349	0.001609	-0.002353	-0.516709	0.417823	-0.628919	-0.403604	151.581056	80.825266	-137.137171	-0.116871	-0.108462	-0.987207	-0.942645	0.325056	0.075883	0.312667	0.939454	-0.140231			
02143						-9.750255	0.690614	-1.383887	0.055928	-0.018000	0.059298	0.009645	0.000948	0.002500	-0.516666	0.417859	-0.628921	-0.403619	151.585866	80.821408	-137.126976	-0.116901	-0.108528	-0.987196	-0.942673	0.324971	0.075903	0.312572	0.939476	-0.140296			
02144						-9.732517	0.687230	-1.354633	0.066341	0.007115	0.037427	0.018183	0.001200	-0.001446	-0.516693	0.417816	-0.628979	-0.403539	151.608652	80.818603	-137.116310	-0.116916	-0.108583	-0.987188	-0.942607	0.325171	0.075870	0.312767	0.939401	-0.140369			
02145						-9.704824	0.711603	-1.308045	0.054299	0.057772	0.005392	0.021336	-0.000084	-0.004124	-0.516919	0.417494	-0.629262	-0.403141	151.678918	80.813174	-137.117822	-0.116987	-0.108644	-0.987173	-0.942209	0.326353	0.075742	0.313938	0.938984	-0.140544			
02146						-9.699732	0.762482	-1.325910	-0.000056	0.057826	0.006726	0.008868	0.001984	-0.002570	-0.516927	0.417480	-0.629301	-0.403086	151.701196	80.810271	-137.102288	-0.116995	-0.108709	-0.987165	-0.942172	0.326465	0.075711	0.314044	0.938937	-0.140618			
02147						-9.712537	0.742158	-1.320792	0.021771	0.058211	0.017104	0.001786	0.005588	-0.002285	-0.516838	0.417634	-0.629230	-0.403150	151.733620	80.807834	-137.047900	-0.116922	-0.108849	-0.987158	-0.942302	0.326104	0.075651	0.313682	0.939046	-0.140697			
02148						-9.738169	0.701897	-1.310165	0.066185	0.058747	0.037861	-0.000542	0.003034	-0.002139	-0.516822	0.417645	-0.629253	-0.403123	151.750905	80.804286	-137.031952	-0.116936	-0.108923	-0.987148	-0.942295	0.326128	0.075638	0.313698	0.939029	-0.140774			
02149						-9.714734	0.682307	-1.326515	0.076376	0.034210	0.015550	-0.006352	0.000034	-0.000690	-0.516582	0.418044	-0.628964	-0.403469	151.744217	80.807736	-136.964376	-0.116764	-0.109020	-0.987158	-0.942718	0.324904	0.075626	0.312487	0.939442	-0.140713			
02150						-9.744458	0.672435	-1.431136	0.056618	-0.063585	0.058865	-0.005835	0.001230	-0.002429	-0.516561	0.418067	-0.628970	-0.403462	151.756332	80.805189	-136.950563	-0.116770	-0.109079	-0.987151	-0.942728	0.324878	0.075617	0.312455	0.939445	-0.140767			
02151						-9.744477	0.672371	-1.431037	0.057043	-0.062737	0.058868	0.006988	-0.003336	0.001272	-0.516608	0.417962	-0.629067	-0.403358	151.762764	80.801225	-136.964724	-0.116847	-0.109096	-0.987140	-0.942609	0.325220	0.075634	0.312786	0.939324	-0.140836			
02152						-9.770788	0.699926	-1.391786	0.046504	-0.013767	0.081397	0.012375	-0.001799	0.000005	-0.516630	0.417924	-0.629108	-0.403307	151.772641	80.799542	-136.963754	-0.116866	-0.109118	-0.987135	-0.942559	0.325367	0.075623	0.312930	0.939271	-0.140875			
02153						-9.709744	0.733214	-1.343641	0.022533	0.035246	0.016878	0.014681	-0.006012	-0.002308	-0.516509	0.418164	-0.628919	-0.403507	151.775174	80.804619	-136.917397	-0.116714	-0.109153	-0.987149	-0.942813	0.324641	0.075575	0.312220	0.939518	-0.140801			
02154						-9.689284	0.721366	-1.336487	0.033125	0.035948	-0.005221	0.011388	-0.006995	-0.004119	-0.516553	0.418131	-0.628936	-0.403459	151.788635	80.806685	-136.912201	-0.116678	-0.109139	-0.987155	-0.942771	0.324775	0.075525	0.312360	0.939473	-0.140787			
02155						-9.717906	0.689073	-1.302033	0.077249	0.060924	0.015747	0.008236	-0.005710	-0.001441	-0.516524	0.418194	-0.628889	-0.403503	151.793689	80.807924	-136.896464	-0.116633	-0.109157	-0.987158	-0.942834	0.324598	0.075503	0.312188	0.939532	-0.140775			
02156						-9.756910	0.771109	-1.309479	0.001926	0.084690	0.061494	-0.001926	-0.007857	-0.002202	-0.516540	0.418187	-0.628881	-0.403504	151.792094	80.809907	-136.898784	-0.116612	-0.109128	-0.987164	-0.942831	0.324608	0.075491	0.312203	0.939532	-0.140743			
02157						-9.767027	0.742867	-1.325845	0.024013	0.061108	0.071655	-0.009218	-0.010483	-0.000969	-0.516560	0.418197	-0.628855	-0.403508	151.797304	80.813560	-136.892377	-0.116554	-0.109098	-0.987174	-0.942843	0.324585	0.075448	0.312190	0.939544	-0.140694			
02158						-9.725246	0.727246	-1.392045	0.013148	-0.011532	0.038545	-0.016509	-0.013110	0.000264	-0.516556	0.418210	-0.628808	-0.403572	151.770871	80.817530	-136.911396	-0.116540	-0.109013	-0.987185	-0.942883	0.324461	0.075481	0.312074	0.939596	-0.140599			
02159						-9.756176	0.635886	-1.361962	0.111933	-0.011311	0.057957	-0.008064	-0.012589	-0.002126	-0.516336	0.418601	-0.628473	-0.403970	151.735244	80.826925	-136.868571	-0.116341	-0.108989	-0.987211	-0.943328	0.323163	0.075491	0.310802	0.940046	-0.140410			
02160						-9.732944	0.616022	-1.377052	0.122765	-0.035013	0.035646	0.007248	-0.010906	-0.005567	-0.516387	0.418575	-0.628468	-0.403940	151.744275	80.831371	-136.865422	-0.116279	-0.108943	-0.987224	-0.943301	0.323255	0.075433	0.310907	0.940020	-0.140354			
02161						-9.695394	0.668614	-1.312022	0.088118	0.038689	-0.006574	0.022730	-0.011184	-0.000642	-0.516422	0.418576	-0.628445	-0.403930	151.753750	80.835892	-136.857120	-0.116206	-0.108907	-0.987236	-0.943300	0.323270	0.075373	0.310935	0.940019	-0.140298			
02162						-9.719572	0.755378	-1.266761	0.022639	0.111476	0.017491	0.016049	-0.012883	-0.002704	-0.516491	0.418514	-0.628459	-0.403884	151.755552	80.840562	-136.866395	-0.116165	-0.108833	-0.987249	-0.943243	0.323448	0.075331	0.311125	0.939966	-0.140230			
02163						-9.735238	0.817804	-1.290045	-0.042267	0.110160	0.040940	0.005486	-0.009727	-0.001112	-0.516326	0.418801	-0.628217	-0.404173	151.730951	80.846744	-136.833657	-0.116025	-0.108827	-0.987266	-0.943567	0.322500	0.075340	0.310194	0.940293	-0.140103			
02164						-9.717034	0.746746	-1.287647	0.023167	0.087095	0.017282	-0.008701	-0.009288	-0.002703	-0.516333	0.418811	-0.628190	-0.404196	151.724572	80.849607	-136.836829	-0.115995	-0.108787	-0.987274	-0.943586	0.322445	0.075333	0.310146	0.940316	-0.140052			
02165						-9.685993	0.695709	-1.290876	0.066243	0.064356	-0.016754	-0.011243	-0.007076	-0.003321	-0.516388	0.418757	-0.628230	-0.404120	151.743099	80.850648	-136.831435	-0.115972	-0.108785	-0.987277	-0.943517	0.322659	0.075279	0.310365	0.940243	-0.140060			
02166						-9.713840	0.670474	-1.337035	0.078712	0.015799	0.015305	-0.008400	-0.003326	-0.005209	-0.516382	0.418786	-0.628213	-0.404124	151.754809	80.851181	-136.816466	-0.115937	-0.108809	-0.987279	-0.943538	0.322604	0.075246	0.310313	0.940259	-0.140067			
02167						-9.706115	0.638979	-1.324690	0.110998	0.016106	0.003584	0.002872	-0.000480	0.001991	-0.516202	0.419069	-0.628012	-0.404373	151.746967	80.852615	-136.771061	-0.115833	-0.108884	-0.987283	-0.943837	0.321726	0.075253	0.309441	0.940551	-0.140035			
02168						-9.731666	0.673430	-1.366091	0.068652	-0.008683	0.037198	0.005787	-0.003765	-0.003619	-0.516223	0.419056	-0.628026	-0.404338	151.761074	80.852945	-136.761875	-0.115811	-0.108899	-0.987284	-0.943813	0.321806	0.075216	0.309523	0.940522	-0.140049			
02169						-9.739597	0.629702	-1.325463	0.122913	0.016634	0.036055	0.013407	0.000595	-0.003481	-0.516175	0.419160	-0.627970	-0.404378	151.786503	80.852848	-136.722027	-0.115736	-0.108980	-0.987283	-0.943900	0.321567	0.075155	0.309288	0.940594	-0.140084			
02170						-9.724554	0.708822	-1.326035	0.046158	0.040602	0.027230	0.013314	0.000863	-0.001924	-0.516194	0.419131	-0.628015	-0.404313	151.807385	80.850386	-136.710336	-0.115745	-0.109033	-0.987276	-0.943850	0.321720	0.075124	0.309435	0.940536	-0.140148			
02171						-9.707367	0.773082	-1.268968	0.000983	0.114770	0.007075	0.006137	0.004734	-0.000080	-0.516322	0.418928	-0.628219	-0.404045	151.858162	80.843554	-136.706358	-0.115823	-0.109122	-0.987258	-0.943591	0.322494	0.075055	0.310194	0.940261	-0.140319			
02172						-9.660505	0.734037	-1.301765	0.022496	0.066958	-0.037526	-0.007413	0.001870	-0.001087	-0.516292	0.418952	-0.628226	-0.404046	151.866240	80.840353	-136.695624	-0.115843	-0.109181	-0.987249	-0.943605	0.322452	0.075061	0.310145	0.940268	-0.140378			
02173						-9.735066	0.747988	-1.316123	0.013663	0.066359	0.039145	-0.016637	0.002381	-0.003765	-0.516157	0.419152	-0.628105	-0.404200	151.870368	80.838771	-136.655931	-0.115787	-0.109280	-0.987244	-0.943804	0.321868	0.075064	0.309559	0.940457	-0.140407			
02174						-9.715965	0.684053	-1.395466	0.047496	-0.030395	0.026624	-0.015340	0.002544	-0.000434	-0.516108	0.419196	-0.628099	-0.404226	151.872959	80.835056	-136.646141	-0.115815	-0.109344	-0.987234	-0.943842	0.321752	0.075088	0.309434	0.940489	-0.140467			
02175						-9.772762	0.694791	-1.380452	0.048586	-0.006495	0.081395	-0.006803	0.002798	-0.004383	-0.515934	0.419481	-0.627913	-0.404442	151.883779	80.835261	-136.585135	-0.115696	-0.109465	-0.987234	-0.944126	0.320925	0.075060	0.308612	0.940758	-0.140478			
02176						-9.749355	0.674982	-1.396800	0.059473	-0.030183	0.059097	-0.001296	-0.000162	-0.003331	-0.515928	0.419493	-0.627923	-0.404422	151.898939	80.833700	-136.570746	-0.115688	-0.109512	-0.987230	-0.944123	0.320938	0.075035	0.308622	0.940748	-0.140522			
02177						-9.736590	0.694372	-1.402284	0.037581	-0.030043	0.048724	0.014747	-0.002046	-0.007751	-0.515908	0.419573	-0.627880	-0.404431	151.931790	80.834703	-136.529034	-0.115596	-0.109585	-0.987233	-0.944181	0.320789	0.074946	0.308481	0.940790	-0.140550			
02178						-9.701775	0.754935	-1.315243	0.002707	0.067925	0.006661	0.010657	-0.003422	-0.003149	-0.515937	0.419546	-0.627906	-0.404381	151.947768	80.834740	-136.520748	-0.115579	-0.109601	-0.987233	-0.944141	0.320915	0.074907	0.308608	0.940745	-0.140570			
02179						-9.732413	0.737674	-1.338881	0.014897	0.044584	0.038933	0.001340	-0.002643	-0.004270	-0.516045	0.419398	-0.628042	-0.404186	151.985959	80.831953	-136.516720	-0.115606	-0.109642	-0.987225	-0.943955	0.321478	0.074836	0.309166	0.940548	-0.140662			
02180						-9.722593	0.690692	-1.268735	0.079451	0.094799	0.015855	0.008208	-0.001478	-0.005323	-0.516068	0.419388	-0.628063	-0.404134	152.010608	80.831587	-136.498242	-0.115576	-0.109684	-0.987224	-0.943926	0.321578	0.074778	0.309268	0.940509	-0.140700			
02181						-9.743245	0.701425	-1.275173	0.069194	0.095443	0.037946	0.007786	-0.002942	-0.005140	-0.516157	0.419284	-0.628162	-0.403976	152.050083	80.830249	-136.485046	-0.115567	-0.109726	-0.987221	-0.943785	0.322010	0.074692	0.309699	0.940356	-0.140772			
02182						-9.730497	0.720926	-1.280523	0.047305	0.095675	0.027570	0.006210	-0.002300	-0.003801	-0.516175	0.419273	-0.628180	-0.403935	152.067457	80.829886	-136.472786	-0.115548	-0.109755	-0.987220	-0.943760	0.322094	0.074652	0.309784	0.940324	-0.140800			
02183						-9.721431	0.628339	-1.376854	0.104307	-0.024637	0.025263	0.003245	-0.001553	-0.004235	-0.516257	0.419100	-0.628347	-0.403750	152.085233	80.822940	-136.490405	-0.115669	-0.109802	-0.987200	-0.943558	0.322682	0.074665	0.310353	0.940117	-0.140929			
02184						-9.682397	0.620323	-1.421478	0.093328	-0.072935	-0.007577	0.008444	0.000523	-0.002393	-0.516268	0.419084	-0.628380	-0.403701	152.104135	80.820760	-136.477909	-0.115672	-0.109853	-0.987194	-0.943524	0.322788	0.074636	0.310456	0.940074	-0.140987			
02185						-9.718635	0.619414	-1.399792	0.105147	-0.047862	0.025077	0.024114	-0.000284	-0.000585	-0.516328	0.418980	-0.628490	-0.403560	152.131144	80.816337	-136.475127	-0.115722	-0.109911	-0.987182	-0.943389	0.323189	0.074605	0.310847	0.939930	-0.141089			
02186						-9.724929	0.702855	-1.326461	0.049713	0.049588	0.027171	0.030015	0.002451	-0.003594	-0.516380	0.418917	-0.628570	-0.403435	152.169338	80.813497	-136.455614	-0.115720	-0.109985	-0.987174	-0.943289	0.323497	0.074534	0.311151	0.939815	-0.141182			
02187						-9.746123	0.781212	-1.305752	-0.015659	0.098165	0.050999	0.022931	0.006051	-0.003308	-0.516414	0.418873	-0.628655	-0.403305	152.217343	80.808360	-136.424751	-0.115725	-0.110108	-0.987160	-0.943198	0.323781	0.074456	0.311425	0.939703	-0.141323			
02188						-9.666487	0.817955	-1.309878	-0.061026	0.098637	-0.024310	0.002062	0.004780	-0.006961	-0.516407	0.418897	-0.628677	-0.403255	152.253870	80.805234	-136.390703	-0.115698	-0.110214	-0.987151	-0.943189	0.323823	0.074391	0.311463	0.939676	-0.141418			
02189						-9.663705	0.734593	-1.280503	0.025949	0.099726	-0.037418	-0.006928	0.007289	-0.006711	-0.516264	0.419136	-0.628545	-0.403395	152.283858	80.803229	-136.322604	-0.115592	-0.110375	-0.987145	-0.943408	0.323195	0.074334	0.310836	0.939874	-0.141488			
02190						-9.700051	0.545316	-1.400910	0.171103	-0.069399	0.001426	-0.003869	0.006273	-0.007832	-0.516242	0.419181	-0.628557	-0.403358	152.322118	80.799574	-136.283343	-0.115562	-0.110498	-0.987135	-0.943419	0.323179	0.074268	0.310815	0.939865	-0.141593			
02191						-9.740503	0.499381	-1.442856	0.205206	-0.118928	0.043903	0.035185	0.008760	-0.005627	-0.515978	0.419670	-0.628225	-0.403704	152.356948	80.803415	-136.165118	-0.115286	-0.110690	-0.987146	-0.943899	0.321800	0.074151	0.309456	0.940315	-0.141579			
02192						-9.736044	0.617362	-1.433876	0.095628	-0.071160	0.047003	0.066952	0.008620	-0.002180	-0.516086	0.419520	-0.628397	-0.403454	152.421851	80.797075	-136.139929	-0.115316	-0.110817	-0.987128	-0.943684	0.322456	0.074042	0.310100	0.940075	-0.141760			
02193						-9.799065	0.785753	-1.399187	-0.045594	0.025253	0.116769	0.064113	0.004873	-0.000284	-0.516286	0.419212	-0.628686	-0.403068	152.488998	80.789073	-136.141702	-0.115419	-0.110908	-0.987106	-0.943303	0.323594	0.073939	0.311221	0.939673	-0.141969			
02194						-9.774137	0.892495	-1.383134	-0.144775	0.073385	0.097762	0.030941	-0.001656	-0.007662	-0.516362	0.419151	-0.628747	-0.402939	152.533589	80.789393	-136.116198	-0.115366	-0.110956	-0.987107	-0.943205	0.323905	0.073826	0.311537	0.939561	-0.142022			
02195						-9.720331	0.814479	-1.322374	-0.059583	0.099396	0.030252	0.002591	-0.005026	-0.006974	-0.516282	0.419342	-0.628602	-0.403068	152.552979	80.793955	-136.065044	-0.115210	-0.111004	-0.987119	-0.943393	0.323377	0.073742	0.311026	0.939737	-0.141977			
02196						-9.717693	0.731137	-1.291622	0.027664	0.101052	0.017137	-0.020280	-0.007129	-0.009112	-0.516271	0.419406	-0.628544	-0.403108	152.563871	80.797442	-136.043937	-0.115126	-0.111005	-0.987129	-0.943456	0.323205	0.073687	0.310865	0.939796	-0.141938			
02197						-9.726406	0.641276	-1.416353	0.073913	-0.044827	0.036820	-0.022606	-0.009684	-0.008960	-0.516168	0.419628	-0.628357	-0.403300	152.564108	80.803880	-136.002622	-0.114966	-0.111011	-0.987147	-0.943693	0.322523	0.073635	0.310203	0.940030	-0.141840			
02198						-9.759308	0.564145	-1.444146	0.141098	-0.092554	0.067567	-0.003451	-0.010033	-0.008448	-0.516199	0.419641	-0.628326	-0.403295	152.577840	80.808672	-135.988394	-0.114879	-0.110982	-0.987160	-0.943703	0.322509	0.073563	0.310204	0.940038	-0.141784			
02199						-9.782950	0.582688	-1.426951	0.131006	-0.068495	0.089836	0.018763	-0.011397	-0.009057	-0.516120	0.419830	-0.628161	-0.403456	152.580525	80.815208	-135.951021	-0.114726	-0.110979	-0.987179	-0.943905	0.321932	0.073505	0.309647	0.940236	-0.141687			
02200						-9.787417	0.725386	-1.347279	0.020320	0.052378	0.093458	0.015501	-0.016610	-0.006980	-0.516209	0.419777	-0.628154	-0.403408	152.589749	80.822958	-135.952343	-0.114632	-0.110883	-0.987200	-0.943855	0.322098	0.073421	0.309834	0.940190	-0.141581			
02201						-9.677533	0.779040	-1.325657	-0.037543	0.076573	-0.014135	0.003450	-0.013090	-0.005613	-0.516134	0.419977	-0.627964	-0.403592	152.587749	80.832113	-135.916519	-0.114450	-0.110845	-0.987226	-0.944075	0.321467	0.073353	0.309230	0.940411	-0.141438			
02202						-9.626607	0.783860	-1.293958	-0.039087	0.101757	-0.068538	-0.008556	-0.012386	-0.011842	-0.516169	0.420009	-0.627909	-0.403598	152.605418	80.839004	-135.895306	-0.114323	-0.110805	-0.987245	-0.944105	0.321401	0.073255	0.309185	0.940438	-0.141355			
02203						-9.642449	0.771243	-1.264317	-0.016627	0.126552	-0.058004	-0.028959	-0.009664	-0.009638	-0.516018	0.420255	-0.627713	-0.403840	152.586538	80.842569	-135.865557	-0.114222	-0.110822	-0.987255	-0.944377	0.320598	0.073273	0.308391	0.940710	-0.141277			
02204						-9.682440	0.657756	-1.332156	0.073526	0.030406	-0.017250	-0.026633	-0.007107	-0.009788	-0.515994	0.420338	-0.627640	-0.403898	152.595988	80.846232	-135.842170	-0.114131	-0.110824	-0.987265	-0.944460	0.320364	0.073221	0.308170	0.940789	-0.141233			
02205						-9.762130	0.619443	-1.327987	0.119508	0.030496	0.058039	-0.010572	-0.002212	-0.012048	-0.515822	0.420654	-0.627414	-0.404140	152.608823	80.849652	-135.773661	-0.113956	-0.110920	-0.987274	-0.944777	0.319442	0.073162	0.307262	0.941092	-0.141197			
02206						-9.780720	0.689230	-1.329388	0.054395	0.054083	0.081701	0.005523	-0.001541	-0.010424	-0.515849	0.420667	-0.627419	-0.404084	152.647810	80.850651	-135.739001	-0.113877	-0.110976	-0.987277	-0.944762	0.319510	0.073058	0.307338	0.941062	-0.141231			
02207						-9.743103	0.741692	-1.265589	0.019604	0.128483	0.039367	0.006085	0.002197	-0.006125	-0.516040	0.420388	-0.627674	-0.403736	152.708660	80.844696	-135.740714	-0.113954	-0.111045	-0.987261	-0.944420	0.320543	0.072955	0.308358	0.940702	-0.141400			
