// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A3D1
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	GyrTemp_X	GyrTemp_Y	GyrTemp_Z
02435						-3.800045	-4.958148	8.985315	-4.621516	-2.169208	-0.133102	0.866642	-0.256287	0.780745	-0.712839	-0.185355	-0.212024	0.642300	-0.552198	32.709888	-84.202629	0.084992	-0.837114	-0.540386	0.994313	0.106187	-0.008109	0.064170	-0.536623	0.841378			
02436						-7.138871	-6.585822	9.248521	-6.638638	0.331133	1.835822	1.210071	-0.318826	0.516165	-0.713713	-0.189195	-0.206506	0.642008	0.333254	32.527319	-83.847678	0.090361	-0.838279	-0.537702	0.994559	0.104061	0.004904	0.051843	-0.535219	0.843121			
02437						-7.456705	1.161906	8.727274	0.854981	1.712135	1.565065	1.232135	-0.357062	0.639287	-0.714958	-0.193100	-0.200652	0.641316	1.271653	32.316242	-83.415611	0.096906	-0.839536	-0.534592	0.994520	0.102852	0.018755	0.039238	-0.533480	0.844902			
02438						-6.765122	6.157747	9.328388	5.770493	1.358158	1.830275	0.869043	-0.472104	0.593095	-0.716497	-0.195292	-0.195592	0.640497	1.980672	32.035852	-83.020234	0.103013	-0.841434	-0.530450	0.994224	0.103248	0.029299	0.030115	-0.530404	0.847210			
02439						-3.767787	5.827889	9.733430	5.672904	-1.374970	0.619348	0.397267	-0.355250	0.249763	-0.717262	-0.195820	-0.192787	0.640330	2.294272	31.825696	-82.859140	0.105620	-0.843066	-0.527337	0.994072	0.103263	0.034013	0.025779	-0.527804	0.848975			
02440						-2.984612	4.351541	9.828771	4.260072	-2.216832	0.256373	0.052894	-0.116339	0.027967	-0.717429	-0.195674	-0.192160	0.640377	2.335847	31.757986	-82.839664	0.105984	-0.843648	-0.526332	0.994051	0.103258	0.034655	0.025112	-0.526874	0.849572			
02441						-4.588581	0.105246	8.761447	-0.162641	-0.735386	0.049455	-0.001196	0.023059	0.049532	-0.717575	-0.195791	-0.192183	0.640171	2.354640	31.768602	-82.804147	0.106495	-0.843485	-0.526490	0.993996	0.103695	0.034929	0.025132	-0.527049	0.849464			
02442						-5.402348	-1.196978	8.530170	-1.560038	-0.069109	0.234371	0.109186	0.083150	0.185728	-0.717999	-0.196637	-0.191934	0.639510	2.487605	31.811026	-82.672855	0.108378	-0.842852	-0.527119	0.993817	0.104722	0.036884	0.024114	-0.527858	0.848990			
02443						-5.316846	0.504367	8.302364	0.110146	0.143916	0.057447	0.191263	0.131815	0.295151	-0.718636	-0.198028	-0.191490	0.638498	2.705826	31.877382	-82.468435	0.111304	-0.841854	-0.528103	0.993535	0.106211	0.040088	0.022342	-0.529151	0.848233			
02444						-6.216406	0.836563	7.818475	0.296257	1.178913	0.136904	0.201201	0.095610	0.322610	-0.719390	-0.199374	-0.190856	0.637418	2.940857	31.922302	-82.244057	0.114544	-0.841001	-0.528769	0.993208	0.107896	0.043546	0.020430	-0.530165	0.847648			
02445						-5.981720	1.309283	7.855399	0.759127	1.006532	0.067243	0.165995	0.003602	0.332944	-0.720289	-0.200300	-0.189992	0.636370	3.156266	31.912778	-82.017991	0.117874	-0.840630	-0.528628	0.992851	0.109828	0.046737	0.018769	-0.530358	0.847566			
02446						-5.743778	1.695036	7.908689	1.142041	0.823463	0.007144	0.087201	-0.065136	0.280600	-0.721173	-0.200684	-0.189184	0.635488	3.308047	31.865865	-81.827479	0.120730	-0.840661	-0.527932	0.992526	0.111763	0.049007	0.017805	-0.529903	0.847871			
02447						-5.904026	0.846983	7.924922	0.260954	0.864553	0.064747	0.019734	-0.125127	0.220201	-0.721979	-0.200565	-0.188433	0.634833	3.396496	31.785470	-81.682673	0.122961	-0.841086	-0.526740	0.992258	0.113523	0.050360	0.017440	-0.528855	0.848533			
02448						-5.559768	-0.024585	8.203014	-0.573878	0.341488	0.074430	0.036860	-0.149940	0.229563	-0.722830	-0.200450	-0.187530	0.634169	3.498997	31.691292	-81.530244	0.125325	-0.841611	-0.525342	0.991972	0.115300	0.051931	0.016867	-0.527633	0.849305			
02449						-5.270641	0.760312	8.483095	0.226685	0.053548	0.200620	0.067473	-0.130033	0.243142	-0.723663	-0.200509	-0.186587	0.633478	3.622072	31.606828	-81.370852	0.127782	-0.842024	-0.524087	0.991673	0.117004	0.053804	0.016016	-0.526598	0.849963			
02450						-5.102362	0.984921	8.501410	0.451090	-0.061243	0.140747	0.082655	-0.093591	0.213650	-0.724361	-0.200722	-0.185758	0.632855	3.745730	31.544942	-81.227402	0.129976	-0.842260	-0.523167	0.991403	0.118409	0.055675	0.015055	-0.525906	0.850410			
02451						-5.012887	0.370193	8.607735	-0.164724	-0.259594	0.150476	0.104347	-0.044418	0.201330	-0.724942	-0.201146	-0.185049	0.632262	3.876646	31.510422	-81.092869	0.132002	-0.842264	-0.522654	0.991151	0.119569	0.057639	0.013946	-0.525637	0.850594			
02452						-5.047467	0.200101	8.699109	-0.359104	-0.299756	0.235825	0.163172	0.015973	0.211109	-0.725448	-0.201995	-0.184364	0.631612	4.047840	31.510644	-80.946512	0.134153	-0.841922	-0.522657	0.990884	0.120530	0.060180	0.012328	-0.525966	0.850416			
02453						-4.977424	0.569085	8.583327	-0.011713	-0.260131	0.122314	0.206836	0.066600	0.211967	-0.725855	-0.203150	-0.183722	0.630961	4.243894	31.538456	-80.799696	0.136269	-0.841325	-0.523071	0.990618	0.121238	0.063071	0.010352	-0.526758	0.849952			
02454						-4.946873	1.071944	8.524140	0.462458	-0.205278	0.088095	0.220177	0.109474	0.187182	-0.726137	-0.204477	-0.183220	0.630352	4.441964	31.592276	-80.664617	0.138173	-0.840516	-0.523871	0.990373	0.121690	0.065971	0.008300	-0.527943	0.849239			
02455						-5.081637	1.461883	8.385858	0.804635	0.014133	0.068358	0.186178	0.132888	0.141825	-0.726280	-0.205701	-0.182955	0.629867	4.603770	31.660294	-80.560962	0.139591	-0.839651	-0.524882	0.990187	0.121910	0.068319	0.006624	-0.529268	0.848429			
02456						-5.090423	1.614233	8.369130	0.936441	0.033396	0.070754	0.130771	0.143089	0.076634	-0.726273	-0.206708	-0.182968	0.629541	4.713222	31.737796	-80.497653	0.140401	-0.838795	-0.526033	0.990079	0.121900	0.069881	0.005507	-0.530626	0.847588			
02457						-5.131347	1.461713	8.307018	0.769934	0.066665	0.029905	0.072354	0.147701	0.018343	-0.726129	-0.207452	-0.183242	0.629383	4.767050	31.819783	-80.475641	0.140599	-0.837998	-0.527249	0.990054	0.121682	0.070615	0.004981	-0.531934	0.846771			
02458						-5.176793	1.375014	8.279516	0.675557	0.093217	0.024748	0.021475	0.157451	-0.038843	-0.725858	-0.208002	-0.183771	0.629360	4.773743	31.910871	-80.488766	0.140268	-0.837202	-0.528599	0.990101	0.121282	0.070644	0.004966	-0.533276	0.845927			
02459						-5.251836	1.097839	8.297169	0.394870	0.096850	0.059735	-0.006130	0.172451	-0.077860	-0.725468	-0.208451	-0.184481	0.629453	4.749167	32.011557	-80.530031	0.139512	-0.836385	-0.530090	0.990206	0.120676	0.070204	0.005251	-0.534693	0.845030			
02460						-5.402949	0.822420	8.297746	0.107441	0.172571	0.121066	-0.005201	0.177238	-0.083965	-0.725064	-0.208924	-0.185212	0.629547	4.725002	32.116067	-80.572474	0.138734	-0.835533	-0.531636	0.990314	0.120042	0.069768	0.005525	-0.536166	0.844094			
02461						-5.370347	0.726875	8.261774	0.023455	0.135555	0.066934	0.005710	0.185979	-0.079888	-0.724642	-0.209456	-0.185936	0.629643	4.706653	32.224545	-80.614544	0.137956	-0.834640	-0.533239	0.990422	0.119357	0.069415	0.005709	-0.537708	0.843112			
02462						-5.325961	0.561022	8.294424	-0.130058	0.042142	0.059462	0.028435	0.200081	-0.073047	-0.724214	-0.210133	-0.186631	0.629704	4.706148	32.341580	-80.648492	0.137284	-0.833645	-0.534966	0.990515	0.118635	0.069318	0.005679	-0.539408	0.842025			
02463						-5.388954	0.445502	8.282798	-0.251310	0.066902	0.075506	0.063009	0.210206	-0.057568	-0.723778	-0.210969	-0.187239	0.629745	4.729243	32.462841	-80.674216	0.136726	-0.832588	-0.536753	0.990595	0.117827	0.069564	0.005326	-0.541215	0.840867			
02464						-5.411298	0.544066	8.206218	-0.159123	0.116501	0.030139	0.089468	0.223775	-0.025999	-0.723410	-0.211985	-0.187778	0.629666	4.781404	32.591203	-80.674971	0.136520	-0.831401	-0.538641	0.990626	0.117166	0.070229	0.004722	-0.543180	0.839603			
02465						-5.463513	0.575130	8.137987	-0.140727	0.177600	0.003431	0.117717	0.226707	-0.016122	-0.723030	-0.213109	-0.188229	0.629589	4.851518	32.719928	-80.671470	0.136374	-0.830196	-0.540533	0.990650	0.116404	0.071154	0.003849	-0.545182	0.838309			
02466						-5.385814	0.686202	8.110263	-0.027919	0.117865	-0.053614	0.135627	0.220059	-0.001464	-0.722691	-0.214303	-0.188584	0.629467	4.939192	32.844990	-80.655423	0.136415	-0.828992	-0.542368	0.990648	0.115691	0.072335	0.002782	-0.547163	0.837021			
02467						-5.373350	0.901351	8.079925	0.178185	0.126019	-0.069852	0.138341	0.221959	-0.003167	-0.722331	-0.215498	-0.188938	0.629366	5.026015	32.970350	-80.642941	0.136402	-0.827789	-0.544205	0.990652	0.114919	0.073499	0.001698	-0.549143	0.835727			
02468						-5.392597	1.025609	8.030149	0.290174	0.160466	-0.091305	0.132521	0.217407	-0.015174	-0.721952	-0.216658	-0.189307	0.629291	5.107059	33.094567	-80.635882	0.136312	-0.826607	-0.546023	0.990666	0.114105	0.074576	0.000659	-0.551091	0.834445			
02469						-5.419806	1.182156	7.957433	0.435219	0.218928	-0.124801	0.111887	0.205007	-0.033881	-0.721538	-0.217674	-0.189716	0.629292	5.166993	33.211799	-80.644935	0.136000	-0.825524	-0.547736	0.990709	0.113219	0.075348	-0.000187	-0.552894	0.833252			
02470						-5.469224	1.020889	7.916702	0.264780	0.243389	-0.143178	0.092757	0.191482	-0.055859	-0.721098	-0.218571	-0.190159	0.629352	5.209392	33.323334	-80.666852	0.135511	-0.824522	-0.549363	0.990776	0.112285	0.075868	-0.000869	-0.554576	0.832132			
02471						-5.532128	1.001629	7.967185	0.235683	0.246442	-0.067564	0.075090	0.173557	-0.068104	-0.720644	-0.219322	-0.190608	0.629474	5.234373	33.424417	-80.701065	0.134861	-0.823645	-0.550836	0.990863	0.111319	0.076142	-0.001395	-0.556072	0.831133			
02472						-5.433348	1.036205	7.989450	0.282913	0.139070	-0.100484	0.064700	0.165899	-0.073179	-0.720203	-0.220021	-0.191066	0.629597	5.253283	33.522304	-80.736302	0.134203	-0.822798	-0.552262	0.990952	0.110397	0.076330	-0.001836	-0.557508	0.830169			
02473						-5.457796	0.917379	8.064105	0.162780	0.087747	-0.033899	0.055542	0.163949	-0.083189	-0.719731	-0.220657	-0.191558	0.629764	5.260917	33.618714	-80.781453	0.133406	-0.821985	-0.553664	0.991059	0.109415	0.076355	-0.002183	-0.558900	0.829233			
02474						-5.544931	0.940773	8.064128	0.175515	0.144880	0.016334	0.057342	0.168678	-0.077033	-0.719282	-0.221333	-0.192053	0.629889	5.274149	33.718410	-80.819154	0.132711	-0.821120	-0.555112	0.991152	0.108503	0.076458	-0.002550	-0.560347	0.828254			
02475						-5.486135	0.918312	8.044747	0.161969	0.087987	-0.033888	0.061646	0.167359	-0.069977	-0.718841	-0.222014	-0.192523	0.630010	5.290283	33.816083	-80.855073	0.132045	-0.820268	-0.556529	0.991239	0.107595	0.076604	-0.002956	-0.561768	0.827289			
02476						-5.559862	0.834657	8.034728	0.069535	0.127790	-0.007364	0.062637	0.170580	-0.070674	-0.718403	-0.222722	-0.193001	0.630113	5.308944	33.916556	-80.888278	0.131415	-0.819380	-0.557985	0.991322	0.106704	0.076783	-0.003375	-0.563233	0.826291			
02477						-5.565388	0.935420	8.038904	0.168776	0.123450	0.007128	0.068817	0.169099	-0.065617	-0.717964	-0.223438	-0.193449	0.630222	5.330817	34.015009	-80.921092	0.130795	-0.818507	-0.559410	0.991402	0.105791	0.077009	-0.003852	-0.564673	0.825306			
02478						-5.574099	0.996816	7.986653	0.228161	0.149246	-0.026141	0.069961	0.165878	-0.069031	-0.717527	-0.224158	-0.193885	0.630331	5.354057	34.112743	-80.953435	0.130182	-0.817637	-0.560823	0.991481	0.104872	0.077255	-0.004352	-0.566102	0.824323			
02479						-5.518151	1.145282	8.038006	0.382819	0.072747	-0.003542	0.062537	0.170354	-0.080574	-0.717045	-0.224841	-0.194374	0.630485	5.366498	34.212731	-80.996470	0.129415	-0.816766	-0.562267	0.991579	0.103871	0.077342	-0.004767	-0.567542	0.823331			
02480						-5.527237	1.204516	7.985747	0.442202	0.098554	-0.036794	0.050521	0.165866	-0.094501	-0.716548	-0.225466	-0.194900	0.630665	5.368631	34.311843	-81.046373	0.128552	-0.815917	-0.563697	0.991690	0.102854	0.077282	-0.005077	-0.568947	0.822358			
02481						-5.607220	1.247252	7.989593	0.478657	0.149284	0.014760	0.024361	0.163310	-0.115506	-0.716005	-0.225955	-0.195522	0.630914	5.345132	34.409678	-81.114113	0.127438	-0.815116	-0.565106	0.991833	0.101785	0.076854	-0.005126	-0.570285	0.821431			
02482						-5.540685	1.240977	7.976662	0.488301	0.085588	-0.034111	-0.001027	0.156381	-0.139003	-0.715434	-0.226322	-0.196226	0.631212	5.299761	34.505714	-81.195561	0.126134	-0.814359	-0.566488	0.992001	0.100700	0.076116	-0.004941	-0.571558	0.820547			
02483						-5.656924	1.050347	7.995213	0.294906	0.134907	0.032223	-0.022602	0.161045	-0.150050	-0.714836	-0.226602	-0.197028	0.631539	5.235317	34.603986	-81.287717	0.124677	-0.813600	-0.567901	0.992187	0.099620	0.075105	-0.004531	-0.572828	0.819663			
02484						-5.634163	1.075927	8.000911	0.335616	0.099823	0.025674	-0.040584	0.164219	-0.164108	-0.714220	-0.226827	-0.197913	0.631877	5.157221	34.705650	-81.386477	0.123123	-0.812816	-0.569361	0.992384	0.098560	0.073897	-0.003948	-0.574122	0.818760			
02485						-5.664255	0.940662	7.973122	0.212378	0.111190	0.009827	-0.048411	0.166564	-0.175888	-0.713563	-0.227006	-0.198844	0.632264	5.067373	34.808184	-81.496786	0.121407	-0.812042	-0.570831	0.992597	0.097421	0.072523	-0.003280	-0.575410	0.817859			
02486						-5.627140	0.932319	7.979112	0.223980	0.060817	-0.007268	-0.054195	0.168362	-0.185249	-0.712890	-0.227175	-0.199810	0.632657	4.972597	34.913025	-81.610583	0.119641	-0.811247	-0.572332	0.992814	0.096273	0.071079	-0.002563	-0.576723	0.816935			
02487						-5.584230	1.003642	7.971020	0.315622	0.021278	-0.033732	-0.041858	0.175164	-0.185309	-0.712184	-0.227394	-0.200761	0.633072	4.882314	35.020639	-81.727623	0.117829	-0.810424	-0.573871	0.993032	0.095023	0.069700	-0.001955	-0.578085	0.815974			
02488						-5.478343	1.126438	8.114439	0.465466	-0.153318	0.030331	-0.049630	0.185836	-0.204132	-0.711427	-0.227614	-0.201796	0.633515	4.782430	35.136055	-81.854253	0.115874	-0.809537	-0.575520	0.993263	0.093700	0.068181	-0.001269	-0.579543	0.814941			
02489						-5.656800	0.992124	7.916960	0.329741	0.073860	-0.037837	-0.060849	0.213880	-0.225232	-0.710575	-0.227847	-0.202990	0.634007	4.665617	35.267317	-81.997758	0.113662	-0.808517	-0.577392	0.993519	0.092243	0.066412	-0.000435	-0.581199	0.813762			
02490						-5.623166	0.923593	7.939206	0.285085	0.006257	-0.044237	-0.065244	0.228002	-0.238883	-0.709679	-0.228110	-0.204262	0.634506	4.543104	35.407981	-82.147267	0.111358	-0.807404	-0.579395	0.993780	0.090735	0.064559	0.000446	-0.582980	0.812486			
02491						-5.693636	0.881264	7.986036	0.255923	0.009320	0.031357	-0.065188	0.249203	-0.240287	-0.708744	-0.228423	-0.205611	0.635003	4.417537	35.559593	-82.300577	0.108991	-0.806177	-0.581549	0.994042	0.089189	0.062660	0.001353	-0.584914	0.811094			
02492						-5.677777	0.727555	7.939643	0.124780	-0.014775	-0.025525	-0.057471	0.266941	-0.228818	-0.707828	-0.228846	-0.206983	0.635427	4.303436	35.721534	-82.442194	0.106782	-0.804811	-0.583846	0.994280	0.087725	0.060921	0.002188	-0.587012	0.809575			
02493						-5.655232	0.657355	7.981565	0.076763	-0.090735	-0.009376	-0.049111	0.302710	-0.222311	-0.706872	-0.229403	-0.208449	0.635811	4.194606	35.902450	-82.581421	0.104587	-0.803236	-0.586407	0.994511	0.086238	0.059248	0.002980	-0.589385	0.807847			
02494						-5.790281	0.568501	7.973813	-0.008179	-0.015736	0.058069	-0.027374	0.327030	-0.210580	-0.705912	-0.230140	-0.209916	0.636128	4.105591	36.097534	-82.708456	0.102552	-0.801481	-0.589162	0.994721	0.084753	0.057850	0.003568	-0.591984	0.805942			
02495						-5.742767	0.517359	8.022720	-0.038360	-0.120193	0.066332	-0.002235	0.356379	-0.199006	-0.704915	-0.231056	-0.211394	0.636413	4.033375	36.307819	-82.829866	0.100583	-0.799546	-0.592123	0.994921	0.083184	0.056681	0.003936	-0.594817	0.803852			
02496						-5.836766	0.377641	7.965034	-0.174124	-0.058685	0.067511	0.017098	0.386164	-0.181470	-0.703928	-0.232167	-0.212893	0.636601	3.982310	36.535268	-82.934595	0.098831	-0.797389	-0.595317	0.995096	0.081675	0.055801	0.004127	-0.597913	0.801551			
02497						-5.889429	0.301574	7.926162	-0.244792	-0.038665	0.063486	0.041978	0.412867	-0.151223	-0.702965	-0.233467	-0.214372	0.636693	3.955949	36.775773	-83.020336	0.097333	-0.795049	-0.598685	0.995243	0.080231	0.055260	0.004099	-0.601216	0.799076			
02498						-6.045914	0.427627	7.829099	-0.128187	0.111917	0.086889	0.063554	0.442351	-0.121113	-0.702049	-0.234982	-0.215848	0.636647	3.957755	37.032871	-83.080106	0.096179	-0.792475	-0.602273	0.995357	0.078928	0.055099	0.003872	-0.604776	0.796386			
02499						-5.700442	0.490291	7.954691	-0.028845	-0.277622	-0.018074	0.100749	0.462243	-0.097337	-0.701129	-0.236701	-0.217248	0.636549	3.988958	37.299463	-83.125289	0.095218	-0.789760	-0.605981	0.995451	0.077557	0.055337	0.003295	-0.608493	0.793552			
02500						-6.038457	0.896888	7.782806	0.344799	0.078154	0.072364	0.081360	0.484210	-0.096860	-0.700216	-0.238435	-0.218784	0.636380	4.012260	37.579544	-83.165707	0.094307	-0.786876	-0.609862	0.995539	0.076338	0.055452	0.002922	-0.612371	0.790565			
02501						-5.864982	1.088827	7.897867	0.555890	-0.164553	0.067776	0.087966	0.519394	-0.115810	-0.699181	-0.240267	-0.220444	0.636257	4.029355	37.879572	-83.221399	0.093164	-0.783786	-0.614004	0.995648	0.074898	0.055462	0.002517	-0.616499	0.787352			
02502						-5.948778	0.989007	7.891493	0.454032	-0.155221	0.107558	0.049128	0.529214	-0.131535	-0.698137	-0.241991	-0.222278	0.636111	4.019703	38.186768	-83.284805	0.091910	-0.780607	-0.618227	0.995764	0.073606	0.055098	0.002495	-0.620672	0.784066			
02503						-5.973849	0.980110	7.967600	0.451187	-0.239578	0.180754	0.048516	0.587674	-0.137227	-0.696995	-0.243875	-0.224324	0.635926	4.005864	38.526673	-83.353147	0.090553	-0.777060	-0.622879	0.995888	0.072246	0.054652	0.002533	-0.625267	0.780407			
02504						-5.912322	0.547432	7.963517	0.034931	-0.376672	0.113511	0.027616	0.623365	-0.138052	-0.695839	-0.245811	-0.226559	0.635654	3.982863	38.887881	-83.417279	0.089231	-0.773244	-0.627798	0.996007	0.071042	0.054065	0.002795	-0.630116	0.776496			
02505						-6.250703	0.916407	7.875531	0.382777	-0.098635	0.275842	0.016094	0.684160	-0.125172	-0.694651	-0.247898	-0.229025	0.635259	3.957830	39.282417	-83.472836	0.087988	-0.769017	-0.633143	0.996116	0.069985	0.053426	0.003226	-0.635385	0.772189			
02506						-5.760050	0.318528	8.180273	-0.159595	-0.783920	0.165088	0.052313	0.761026	-0.110876	-0.693378	-0.250382	-0.231620	0.634735	3.964940	39.721168	-83.510781	0.086928	-0.764236	-0.639052	0.996209	0.068841	0.053185	0.003347	-0.641253	0.767323			
02507						-6.345623	0.989304	7.957009	0.465768	-0.226399	0.399603	0.015329	0.815150	-0.090456	-0.692131	-0.252915	-0.234492	0.634037	3.959289	40.189195	-83.534460	0.086021	-0.759059	-0.645314	0.996286	0.068063	0.052747	0.003884	-0.647454	0.762095			
02508						-5.859981	0.284540	8.276996	-0.185383	-0.937671	0.287545	0.045605	0.910077	-0.066088	-0.690809	-0.255891	-0.237560	0.633141	3.988650	40.711294	-83.531446	0.085395	-0.753180	-0.652248	0.996338	0.067304	0.052726	0.004187	-0.654362	0.756170			
02509						-6.382820	0.513101	8.080272	0.002756	-0.497364	0.485185	0.044770	1.007653	-0.029863	-0.689461	-0.259197	-0.240918	0.631996	4.036469	41.286932	-83.498835	0.085078	-0.746583	-0.659830	0.996364	0.066795	0.052893	0.004584	-0.661931	0.749551			
02510						-6.165047	0.250296	8.361174	-0.235521	-0.972473	0.530301	0.052929	1.105000	0.009277	-0.688099	-0.262891	-0.244526	0.630567	4.116135	41.917259	-83.426433	0.085185	-0.739218	-0.668057	0.996353	0.066547	0.053411	0.004975	-0.670170	0.742191			
02511						-6.159308	0.215058	8.564361	-0.267146	-1.237539	0.662392	0.052613	1.245158	0.060104	-0.686693	-0.267066	-0.248544	0.628772	4.226607	42.624797	-83.308163	0.085743	-0.730791	-0.677194	0.996302	0.066642	0.054230	0.005499	-0.679340	0.733803			
02512						-6.175785	0.529851	8.724819	0.045194	-1.453281	0.790500	0.083260	1.403550	0.087765	-0.685115	-0.271879	-0.252958	0.626667	4.382139	43.421954	-83.151988	0.086602	-0.721130	-0.687366	0.996226	0.066742	0.055496	0.005856	-0.689578	0.724188			
02513						-6.202403	0.525924	8.700883	0.036592	-1.577669	0.768375	0.101296	1.613881	0.101859	-0.683242	-0.277403	-0.258007	0.624228	4.567503	44.337770	-82.969418	0.087544	-0.709854	-0.698887	0.996141	0.066774	0.056956	0.006237	-0.701176	0.712961			
02514						-6.165248	0.363462	8.925246	-0.126632	-1.956406	0.862306	0.183685	1.840119	0.120400	-0.680978	-0.283928	-0.263520	0.621458	4.831934	45.381675	-82.745607	0.088693	-0.696758	-0.711801	0.996041	0.066349	0.059164	0.006004	-0.714231	0.699885			
02515						-6.094939	0.227251	9.201165	-0.263152	-2.422465	0.953897	0.186279	2.076432	0.148812	-0.678412	-0.291195	-0.269770	0.618213	5.135524	46.557971	-82.472892	0.090075	-0.681695	-0.726070	0.995917	0.066038	0.061550	0.005989	-0.728650	0.684860			
02516						-6.129525	0.529061	9.158111	0.022595	-2.586973	0.912205	0.253585	2.357149	0.174781	-0.675374	-0.299565	-0.276684	0.614473	5.529144	47.891831	-82.136485	0.091738	-0.664227	-0.741880	0.995768	0.065368	0.064607	0.005581	-0.744667	0.667413			
02517						-6.489325	0.746537	9.119361	0.192388	-2.574623	1.103288	0.275929	2.601953	0.166929	-0.671825	-0.308697	-0.284333	0.610338	5.967014	49.364044	-81.764740	0.093284	-0.644535	-0.758863	0.995626	0.064387	0.067701	0.005225	-0.761859	0.647722			
02518						-5.995857	1.046524	9.260090	0.522557	-3.276587	0.759780	0.355183	2.882433	0.155800	-0.667600	-0.318883	-0.292635	0.605796	6.497069	50.994173	-81.341557	0.094752	-0.622226	-0.777082	0.995491	0.062650	0.071218	0.004371	-0.780326	0.625357			
02519						-6.420689	1.293484	9.205673	0.712089	-3.279360	0.974840	0.387636	3.162407	0.120708	-0.662645	-0.329892	-0.301771	0.600839	7.082167	52.783677	-80.881266	0.095853	-0.597182	-0.796358	0.995389	0.060328	0.074571	0.003510	-0.799834	0.600211			
02520						-6.740570	1.507206	9.316754	0.882837	-3.526465	1.200039	0.372149	3.442320	0.064370	-0.656948	-0.341520	-0.311877	0.595413	7.696818	54.732413	-80.385705	0.096434	-0.569286	-0.816464	0.995335	0.057696	0.077331	0.003083	-0.820113	0.572194			
02521						-6.977793	1.483670	9.396482	0.834321	-3.857191	1.304618	0.329727	3.739017	0.012657	-0.650486	-0.353694	-0.323084	0.589394	8.338414	56.851205	-79.839386	0.096463	-0.538240	-0.837253	0.995331	0.055029	0.079299	0.003392	-0.840993	0.541035			
02522						-7.258415	1.356563	8.781600	0.683798	-3.629217	1.049346	0.297562	4.140104	0.020693	-0.643210	-0.366825	-0.335531	0.582357	9.109983	59.191058	-79.133176	0.096559	-0.502993	-0.858880	0.995318	0.052601	0.081093	0.004389	-0.862689	0.505716			
02523						-8.557420	0.820812	8.784805	0.032209	-3.495612	1.969942	0.392434	4.463775	-0.008301	-0.634825	-0.380979	-0.348658	0.574708	10.081547	61.712076	-78.275961	0.096296	-0.464016	-0.880577	0.995341	0.049132	0.082956	0.004771	-0.884463	0.466585			
02524						-11.285565	1.400325	8.873741	0.347388	-2.875754	4.316683	0.548321	4.674407	-0.028472	-0.625393	-0.395999	-0.361839	0.566693	11.349432	64.343117	-77.208530	0.095863	-0.422235	-0.901403	0.995387	0.044087	0.085207	0.003763	-0.905414	0.424514			
02525						-12.059495	1.329880	9.654811	0.195467	-3.959878	5.175582	0.729544	4.860499	-0.052927	-0.614826	-0.411838	-0.374949	0.558384	13.006718	67.070223	-75.850173	0.095242	-0.377782	-0.920983	0.995454	0.037194	0.087686	0.001129	-0.925147	0.379607			
02526						-12.836125	1.654714	9.785699	0.405944	-4.531065	5.760174	1.144167	4.882684	-0.065806	-0.602958	-0.428736	-0.386740	0.550508	15.308187	69.788105	-74.083410	0.094747	-0.332247	-0.938421	0.995485	0.026253	0.091214	-0.005670	-0.942827	0.333235			
02527						-13.181624	2.991761	9.971572	1.636002	-5.339030	6.027086	1.352502	4.782877	-0.160248	-0.590193	-0.445537	-0.397643	0.543184	18.134796	72.437731	-71.916551	0.093661	-0.286838	-0.953390	0.995496	0.012895	0.093918	-0.014645	-0.957892	0.286754			
02528						-12.237805	2.855020	9.672599	1.526735	-6.080034	4.751838	1.299941	4.762950	-0.317511	-0.576805	-0.461543	-0.408706	0.535941	21.472675	75.062515	-69.219211	0.091453	-0.240996	-0.966208	0.995538	-0.000510	0.094357	-0.023233	-0.970526	0.239874			
02529						-13.771023	1.357642	10.383779	-0.183749	-7.125042	5.949720	1.442134	4.510672	-0.393132	-0.563053	-0.476857	-0.418625	0.529463	25.696582	77.520452	-65.723763	0.088843	-0.196983	-0.976373	0.995481	-0.015448	0.093698	-0.033540	-0.980285	0.194720			
02530						-9.474988	1.529669	8.794537	0.352371	-7.032760	1.134674	1.566263	4.459275	-0.560953	-0.548363	-0.491765	-0.428197	0.523558	31.295233	79.915101	-60.934425	0.085069	-0.153055	-0.984549	0.995344	-0.031890	0.090959	-0.045319	-0.987703	0.149629			
